id,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line
364302,0,3,120,130,19,0,42125,0.51,32,6/16/1986 12:59
364327,0,0,120,130,7,0,16122,0.98,15,12/5/1999 2:09
364344,0,0,120,130,7,0,18640,0.45,20,10/28/1989 3:55
364362,0,2,120,130,10,0,634,0.14,20,11/23/1996 9:56
364377,0,3,25,130,10,0,7987,0.43,32,9/21/1996 7:04
364420,1,3,19,62,8,1,5034,0.45,9,12/30/2000 12:54
364448,0,2,74,130,15,0,51664,0.18,33,9/15/1986 8:26
364451,1,2,20,130,8,0,7837,0.41,11,7/28/2001 10:38
364454,0,1,120,130,20,0,1631,0.01,48,11/7/1993 8:41
364487,0,0,70,130,26,0,9935,0.17,50,5/31/1995 12:56
364509,0,0,120,130,10,0,2839,0.35,32,9/17/1997 2:13
364515,0,0,72,130,14,0,9423,0.31,47,2/26/1990 1:35
364532,1,0,10,130,16,0,37008,0.56,52,9/28/1995 4:21
364550,0,1,120,130,14,0,13871,0.39,24,8/18/1997 5:35
364557,2,0,16,130,3,0,1864,0.44,6,5/4/2000 6:10
364559,0,0,33,130,10,0,20619,0.59,20,8/12/2004 9:10
364574,0,1,120,130,6,0,6495,0,19,10/28/1996 9:24
364583,0,3,120,130,10,0,21526,0.56,18,11/11/1998 7:53
364585,1,0,15,130,3,0,4548,0.81,4,4/25/1996 9:03
364587,0,2,75,130,8,0,4923,0.29,33,10/12/1998 9:49
364636,0,3,61,130,6,0,7875,0.26,24,8/7/1994 10:06
364645,0,0,120,130,12,0,5032,0.48,12,12/12/1998 8:38
364646,1,1,23,130,9,0,15563,0.51,24,5/17/1992 9:50
364670,0,2,120,130,5,0,11679,0.51,18,7/25/1996 11:38
364693,2,0,22,130,13,0,6227,0.66,39,5/12/1996 11:51
364713,0,1,120,130,6,0,647,0.18,11,9/7/2001 9:31
364719,0,2,32,130,5,0,737,0.74,34,1/25/2002 1:50
364740,1,0,17,130,5,0,12379,0.92,8,9/2/1995 2:21
364747,0,0,120,130,7,0,3123,0.1,18,6/11/1999 7:08
364753,1,2,23,130,9,0,22252,0.8,30,3/11/1982 5:36
364755,0,0,120,130,8,0,14411,0.21,12,2/14/2004 5:39
364769,0,1,120,130,7,0,32024,0.64,24,8/15/1992 7:49
364773,0,0,55,105,14,1,16390,0.9,22,7/25/1996 8:19
364794,0,6,120,130,10,0,13816,0.24,20,12/4/1988 9:13
364805,0,3,53,130,12,0,14066,0.24,21,5/17/1998 10:06
364809,0,2,25,130,9,0,2240,0.05,18,5/26/2002 4:15
364853,0,0,120,130,3,0,106,0.01,10,4/13/1999 5:36
364870,0,0,120,130,8,0,19291,0.34,11,6/8/1994 12:08
364909,0,3,37,130,8,0,7443,0.23,12,12/17/2003 2:11
364919,0,0,120,130,13,0,18661,0.77,25,2/12/1999 1:55
364922,0,0,120,130,6,0,0,0,14,5/1/2001 5:07
364931,0,0,24,130,10,0,20248,0.28,16,9/18/2003 10:10
364941,0,0,24,130,5,0,0,0,12,4/3/1995 7:33
364944,0,3,67,130,12,0,55188,0.98,43,2/21/1997 6:52
364974,0,2,120,130,7,0,178,0.01,12,6/21/2003 12:52
365014,0,0,120,130,4,0,9589,0.13,14,3/19/1998 9:27
365044,0,1,43,130,6,0,3289,0.33,11,2/12/1999 11:43
365045,0,2,120,130,14,0,24417,0.78,43,9/1/1978 11:58
365097,0,0,120,130,12,0,16405,0.21,19,2/1/2001 5:31
365171,0,3,80,130,4,0,5396,0.9,14,12/21/1999 12:20
365196,0,0,120,130,3,0,3153,0.24,7,2/17/1998 9:59
365199,1,3,9,130,10,0,31852,0.81,33,6/28/1996 10:21
365203,2,1,21,130,12,0,8787,0.44,34,12/25/1996 9:28
365208,1,0,6,130,5,0,1026,0.51,5,11/10/1976 10:32
365239,0,2,120,130,12,0,60936,0.25,20,1/14/1999 2:24
365326,0,3,120,130,8,0,2887,0.6,32,12/23/1968 11:33
365335,0,0,34,130,6,0,755,0.02,12,10/24/1991 1:29
365338,0,3,120,130,9,0,6219,0.57,44,12/26/1996 1:05
365341,0,0,78,130,7,0,15565,0.82,36,1/2/1990 1:27
365344,0,2,120,130,8,0,29601,0.55,63,9/25/1985 2:43
365356,0,0,67,130,10,0,17565,0.54,22,12/16/1998 3:25
365366,0,0,32,130,5,0,21159,0.76,16,10/6/2000 5:10
365415,0,1,120,130,4,0,6949,0.82,7,7/15/1999 2:54
365445,0,0,120,130,5,0,542,0.6,10,10/18/1998 9:31
365474,0,0,71,130,9,0,11840,0.56,14,8/29/1996 11:55
365491,0,0,26,130,14,0,29258,0.02,36,4/3/1990 12:33
365566,0,2,46,99,10,1,18734,0.62,21,8/2/1984 7:37
365567,0,1,120,130,8,0,7713,0.32,17,10/13/1999 8:12
365595,0,0,120,130,8,0,2842,0.47,11,6/2/1990 11:24
365632,0,1,120,130,24,0,77179,0.83,41,12/11/1988 6:35
365663,0,2,58,88,7,1,15005,0.64,11,1/26/2003 10:45
365674,0,0,120,130,14,0,18310,0.57,32,9/19/1998 12:42
365683,0,1,120,114,18,1,11136,0.43,48,10/26/1991 1:35
365714,1,0,19,130,4,0,14761,0.77,24,8/30/1996 4:36
365732,0,2,120,130,10,0,31834,0.72,54,1/3/1997 11:00
365741,0,3,42,130,18,0,147,0.01,36,6/28/1991 7:20
365809,0,0,62,130,6,0,406,0.01,17,2/10/1993 10:49
365831,0,0,120,130,9,0,3865,0.34,23,9/30/1988 10:19
365851,0,0,120,130,12,0,15977,0.84,17,7/15/2005 3:32
365868,0,2,120,130,9,0,6557,0.53,15,8/18/2000 2:31
365919,1,0,6,130,9,0,0,0,21,3/11/1995 6:35
365927,0,2,120,130,6,0,3206,0.8,20,9/30/2002 8:55
365939,0,1,120,130,10,0,93265,0.76,18,9/30/2002 11:11
365969,0,0,120,130,9,0,20738,0.41,24,3/25/1998 8:47
366003,0,0,120,130,10,0,42053,0.67,26,1/6/1996 10:29
366004,0,1,44,130,11,0,12007,0.66,22,1/24/2000 10:39
366085,0,1,120,130,6,0,1292,0.04,8,8/3/2002 10:18
366092,0,1,120,130,8,0,2340,0.06,59,1/17/1994 10:50
366109,0,0,120,130,3,0,603,0.06,4,11/15/2005 12:58
366128,0,0,40,130,8,0,5287,0.18,22,10/18/1999 4:11
366135,0,3,120,130,5,0,51973,0.95,17,6/30/1997 6:16
366146,0,0,120,130,4,0,555,0.23,12,9/26/1986 7:41
366169,0,0,38,130,12,0,32255,0.32,29,3/6/1985 5:53
366171,0,3,120,108,13,1,15615,0.88,19,9/16/1988 8:11
366175,0,2,120,101,12,1,18071,0.66,24,8/8/1984 8:45
366198,0,0,120,130,4,0,8854,0.68,17,3/29/1992 2:22
366208,0,2,120,130,7,0,45953,0.58,18,1/8/1996 3:43
366231,0,1,57,130,6,0,6519,0.99,24,9/10/1995 7:42
366236,0,0,120,130,7,0,19457,0.64,12,9/8/2001 8:38
366241,0,0,120,130,14,0,14429,0.28,17,9/3/2002 10:09
366248,0,2,120,130,4,0,14052,0.98,11,4/14/1989 11:09
366292,0,2,120,130,3,0,27844,0.9,10,9/14/2000 9:39
366297,0,1,120,130,6,0,5930,0.21,8,1/12/2001 8:54
366311,1,0,8,130,11,0,19349,0.86,19,11/19/1999 10:05
366342,0,3,76,130,17,0,10160,0.3,45,9/30/1997 1:33
366380,0,0,120,130,4,0,2255,0.21,5,10/18/2005 5:11
366404,0,2,27,130,14,0,7572,0.17,25,2/20/1988 6:58
366407,0,3,120,130,7,0,2259,0.23,9,4/21/2005 8:31
366490,0,0,120,130,14,0,81833,0.85,36,5/6/1991 1:27
366533,0,1,120,130,5,0,17088,0.85,12,9/18/1988 5:14
366553,2,2,5,130,5,0,16473,0.94,21,9/12/1995 8:15
366563,0,2,75,130,13,0,28218,0.85,28,11/5/1996 9:27
366567,0,1,120,105,7,1,4,0,11,8/21/1982 11:19
366620,0,0,120,130,13,0,16912,0.31,20,2/1/1992 2:28
366642,0,0,120,130,9,0,12142,0.38,14,3/29/2004 9:12
366655,0,1,120,130,8,0,13596,0.49,12,12/24/2004 10:19
366733,0,1,120,130,20,0,24400,0.32,52,4/19/2000 8:33
366743,0,0,120,130,7,0,8960,0.35,7,10/20/2005 10:18
366783,0,1,120,30,12,1,1361,0.11,18,7/30/1998 9:32
366847,0,1,120,130,4,0,3520,0.07,32,11/23/1993 2:52
366874,0,0,27,130,5,0,31590,0.81,15,10/7/2002 7:27
366887,0,1,120,130,7,0,141165,0.6,19,6/22/1988 8:56
366913,0,0,120,130,8,0,23951,0.97,19,5/2/1998 1:35
366951,0,2,53,130,23,0,8776,0.25,47,9/18/1983 11:50
366989,0,0,120,130,9,0,40868,0.67,23,9/24/1999 1:14
367030,0,0,120,130,9,0,10485,0.36,18,7/24/1993 8:19
367108,0,1,56,74,8,1,11260,0.7,17,12/21/1988 9:56
367112,1,0,16,92,14,1,100,0.01,21,3/7/1986 10:01
367135,0,0,120,130,7,0,10538,0.14,26,7/23/1994 2:50
367150,3,2,9,130,10,0,49,0.01,32,2/25/2000 1:40
367176,0,7,120,130,6,0,0,0,22,11/30/1992 7:37
367218,0,7,120,130,17,0,9856,0.13,28,10/27/1999 8:30
367224,0,0,38,130,4,0,13072,0.9,14,9/15/2001 11:41
367285,0,2,120,130,23,0,45496,0.63,62,1/15/1996 6:16
367313,0,1,60,130,10,0,9229,0.93,14,4/30/1999 12:14
367337,0,0,120,130,11,0,40110,0.03,43,9/21/1983 8:52
367376,0,2,77,130,6,0,6569,0.22,11,12/4/2000 5:45
367379,1,1,16,130,4,0,468,0.07,17,2/20/1995 11:44
367384,0,2,75,130,12,0,1101,0.03,26,11/29/1987 12:01
367392,0,0,120,130,16,0,14058,0.23,27,12/15/2001 12:37
367398,0,2,120,130,11,0,18540,0.62,21,12/18/1995 4:44
367404,0,0,120,130,10,0,1478,0.12,14,8/31/2004 2:57
367414,0,1,64,130,15,0,7168,0.23,23,6/23/2000 4:45
367428,0,2,120,130,12,0,61676,0.29,21,12/31/1998 4:36
367433,0,1,120,99,9,1,9826,0.43,27,5/25/1983 1:48
367464,0,1,120,130,8,0,2001,0.12,23,10/16/2001 9:15
367593,0,2,120,130,11,0,15689,0.38,19,5/11/2000 11:01
367599,0,1,120,130,5,0,15303,0.49,15,9/15/1990 2:06
367628,1,1,12,130,7,0,2490,0.5,12,7/7/1998 7:21
367643,0,0,120,130,5,0,1888,0.82,5,6/4/2004 11:05
367680,0,6,120,130,13,0,4931,0.09,37,12/24/1994 5:08
367694,0,0,120,130,6,0,0,0,6,8/28/2005 1:41
367703,0,2,120,130,7,0,10634,0.58,7,12/1/2004 6:07
367745,0,3,120,130,6,0,44331,0.87,13,3/3/1989 9:40
367770,0,0,120,130,13,0,2895,0.2,29,1/28/1994 12:17
367777,0,4,120,130,9,0,1900,0.38,35,6/14/1985 1:56
367791,1,1,16,130,25,0,13592,0.26,36,1/12/1997 2:00
367854,0,0,120,130,17,0,11488,0.22,39,9/14/1996 10:11
367859,0,2,120,130,7,0,5264,0.29,16,11/3/1998 9:00
367980,0,0,120,130,5,0,12496,0.57,6,7/5/2001 10:26
368034,0,1,120,130,11,0,18831,0.49,28,3/28/2000 6:49
368104,0,0,120,130,7,0,17085,0.81,12,5/18/2002 10:59
368107,0,2,120,130,11,0,26652,0.81,19,9/11/1997 11:27
368143,0,1,120,25,5,1,3469,0.57,11,4/19/1996 3:03
368150,0,1,58,130,14,0,3416,0.09,21,5/15/1997 2:14
368155,0,0,120,130,4,0,7005,0.4,10,4/18/2002 3:59
368168,0,0,41,25,7,1,4526,0.21,27,1/23/2001 6:24
368216,0,2,120,130,3,0,8511,0.72,19,4/5/1999 1:23
368223,0,0,120,130,7,0,4002,0.12,24,8/3/1976 4:42
368243,0,0,120,130,11,0,1309,0.03,21,11/11/1997 8:46
368274,0,0,120,130,7,0,11307,0.83,21,7/4/2004 11:07
368371,0,1,120,130,5,0,9603,0.96,8,7/5/1999 4:49
368374,0,1,120,130,9,0,17102,0.73,31,4/23/1998 9:17
368394,0,0,120,99,8,1,6907,0.54,26,11/14/1991 7:13
368428,1,0,22,130,3,0,3005,0.5,14,8/7/1993 2:47
368432,0,1,120,130,13,0,37281,0.69,25,3/17/1980 6:47
368435,0,1,120,130,14,0,14629,0.94,26,10/19/2002 10:26
368445,0,2,120,130,9,0,18049,0.67,23,11/19/1998 4:15
368461,0,1,35,130,7,0,2275,0.5,14,9/28/2000 11:25
368462,0,0,120,130,7,0,12558,0.61,7,11/9/2005 5:27
368469,0,5,120,130,14,0,2477,0.18,55,5/26/1980 5:15
368474,0,1,120,130,6,0,2783,0.46,10,6/6/1999 12:39
368492,1,0,18,130,4,0,1007,0.06,7,5/15/2003 1:48
368493,0,2,59,93,4,1,24803,0.78,14,7/7/1993 1:45
368507,0,0,120,130,5,0,3997,0.3,9,9/14/1997 2:46
368523,0,4,120,130,10,0,0,0,16,4/11/1981 3:27
368555,0,2,120,130,12,0,9337,0.17,43,7/21/1996 7:53
368578,0,0,120,130,5,0,40109,0.82,18,7/16/1997 10:53
368765,0,3,120,130,10,0,10011,0.43,19,1/27/1997 8:01
368766,0,0,120,130,23,0,17094,0.2,40,2/15/1986 4:56
368897,0,1,40,130,12,0,4712,0.57,27,8/7/1999 9:24
368924,0,2,120,130,7,0,1109,0.1,14,9/28/1989 11:32
368954,0,2,120,130,5,0,3510,0.42,19,8/8/1993 2:56
368965,0,1,120,130,8,0,3770,0.19,15,10/15/2003 2:48
368981,0,1,34,130,6,0,5411,0.76,22,7/27/2001 4:02
368995,0,0,57,104,9,1,2573,0.68,25,5/6/1988 5:23
369008,0,2,120,130,8,0,8840,0.25,19,1/14/1998 6:07
369055,0,0,120,130,19,0,7336,0.07,39,6/22/1985 5:34
369062,1,1,18,130,11,0,388,0.05,34,12/2/1994 5:59
369078,0,1,120,130,14,0,13455,0.21,23,3/19/1986 8:49
369114,0,0,120,92,7,1,17523,0.36,11,11/6/1988 11:32
369118,0,1,120,130,7,0,12671,0.61,14,4/30/1998 3:22
369164,0,0,24,130,9,0,1015,0.25,19,11/2/1994 2:54
369171,0,0,120,130,7,0,13932,0.72,11,12/3/2002 2:23
369197,0,2,120,130,5,0,40882,0.32,24,3/8/1994 3:50
369207,0,0,120,130,8,0,2944,0.23,15,9/16/2003 8:45
369231,0,1,120,130,8,0,10106,0.4,12,5/13/1995 3:52
369240,0,0,56,130,8,0,920,0.22,18,10/18/1997 7:58
369275,0,0,120,109,5,1,2108,0.23,9,2/22/1991 11:51
369291,0,1,120,130,6,0,30692,0.92,22,4/12/1993 2:21
369302,0,1,120,130,10,0,27399,0.41,20,12/8/1993 3:10
369309,0,0,120,130,17,0,2710,0.06,22,5/11/1999 5:05
369320,0,0,120,93,8,1,9551,0.44,21,4/3/1989 6:24
369342,1,0,9,130,5,0,3612,0.55,19,1/12/2004 9:25
369355,0,1,120,130,10,0,10155,0.74,14,4/27/1996 2:03
369360,0,2,120,130,7,0,4086,0.32,15,5/17/1998 2:24
369405,0,2,120,130,20,0,36923,0.28,50,5/24/1986 5:49
369406,0,2,120,130,16,0,4851,0.13,21,11/19/2003 5:40
369434,1,0,19,130,11,0,10523,0.58,15,7/30/2001 7:50
369438,0,0,120,130,8,0,9108,0.83,10,12/22/2002 6:09
369514,0,0,120,130,6,0,7264,0.21,14,8/12/1993 6:42
369529,0,0,80,130,11,0,12417,0.77,21,3/8/2000 9:04
369544,0,2,120,130,9,0,26554,0.48,30,4/17/1995 10:10
369555,0,0,120,130,11,0,26208,0.79,30,9/16/1998 9:16
369617,0,2,24,130,5,0,452,0.13,10,12/4/2000 2:10
369630,0,1,120,130,14,0,2270,0.14,23,6/27/2002 4:18
369673,0,3,120,130,15,0,84844,0.79,28,5/9/2000 12:00
369683,0,2,120,116,18,1,22723,0.77,35,2/26/1985 9:34
369713,0,3,53,130,8,0,1076,0.09,26,2/24/1997 9:00
369724,0,1,120,130,19,0,127192,0.67,34,4/1/1984 6:19
369785,0,1,59,130,9,0,17965,0.8,19,9/20/1992 11:36
369809,0,1,120,130,5,0,20800,0.88,13,3/30/2002 11:07
369835,0,2,120,130,24,0,11961,0.17,47,7/27/1991 10:30
369880,0,3,120,130,5,0,23149,0.33,15,11/21/2003 3:15
369882,0,1,120,130,9,0,7535,0.4,23,7/9/2000 6:03
369883,0,2,120,130,13,0,67128,0.31,31,7/2/1990 6:52
369898,0,0,120,130,15,0,9961,0.13,33,9/14/1999 7:54
369909,0,0,120,130,12,0,13161,0.25,16,4/1/2002 12:11
369965,0,1,120,130,13,0,4381,0.14,22,9/24/2003 10:08
369966,0,0,39,130,8,0,31458,0.91,20,4/16/1988 6:26
369968,0,0,120,105,6,1,3864,0.99,15,9/20/1998 10:16
369981,0,2,120,130,8,0,23236,0.42,14,11/24/1997 10:30
370042,1,3,6,130,11,0,22783,0.94,34,11/24/1997 2:05
370055,0,0,120,130,12,0,39660,0.47,26,9/25/1997 4:31
370084,0,0,66,130,12,0,10128,0.46,20,6/13/1994 7:24
370141,0,1,57,130,9,0,4198,0.15,27,4/8/1987 5:37
370212,1,2,15,130,10,0,16048,0.35,30,11/21/1998 8:59
370213,0,1,120,130,3,0,1416,0.41,5,12/27/2003 2:10
370224,3,3,11,130,13,0,2698,0.21,37,12/10/2000 11:42
370251,0,0,120,130,11,0,2719,0.05,21,1/18/1988 2:46
370261,0,0,120,130,5,0,16,0,15,9/17/1999 4:38
370285,0,1,46,88,11,1,16935,0.91,35,5/21/1993 6:48
370302,0,1,120,130,10,0,27261,0.87,33,7/19/1999 6:56
370308,0,0,120,130,9,0,510,0.01,20,9/21/1981 6:57
370326,0,1,120,130,14,0,2737,0.06,19,6/19/1999 7:04
370339,0,0,120,130,9,0,5476,0.46,18,12/7/1995 6:15
370340,0,0,120,130,12,0,10460,0.43,30,7/20/1993 7:17
370342,0,1,120,130,10,0,9800,0.38,42,7/6/1990 7:16
370346,0,0,120,130,11,0,9021,0.28,11,4/23/2004 7:19
370423,0,2,120,130,14,0,11562,0.6,21,12/1/2002 7:55
370435,0,3,120,130,15,0,55723,0.56,25,2/1/1991 7:44
370457,0,2,37,130,4,0,1050,0.45,7,2/14/2000 8:28
370458,0,3,120,130,13,0,18231,0.97,38,2/1/1991 8:31
370518,0,0,70,130,8,0,55163,0.94,30,1/9/1990 7:49
370565,0,2,36,130,7,0,24046,0.69,17,1/22/1993 3:36
370610,0,2,120,130,13,0,18748,0.72,25,2/7/1998 7:45
370631,1,3,10,130,8,0,3294,0.19,24,3/11/2001 7:52
370657,0,0,120,130,14,0,4297,0.4,28,9/7/2001 10:19
370694,0,0,120,130,6,0,5010,0.63,18,9/2/2002 11:08
370696,0,2,120,130,11,0,20423,0.47,41,6/20/1999 12:55
370729,0,0,120,117,4,1,16331,0.76,7,5/15/2000 12:00
370791,0,2,120,130,4,0,144,0,10,12/8/1995 1:24
370801,0,0,120,130,5,0,1631,0.65,6,11/23/1992 1:40
370852,0,3,70,106,9,1,8690,0.65,17,11/13/1994 3:48
370854,0,0,120,130,15,0,3839,0.06,42,10/28/1997 3:49
370866,0,3,120,130,4,0,4628,0.94,17,7/6/1999 7:15
370869,1,1,20,130,11,0,19469,0.85,31,11/11/1983 4:41
370875,1,3,21,130,11,0,3736,0.14,25,5/22/1995 1:59
370883,0,1,120,130,13,0,10455,0.55,24,12/2/1996 5:01
370889,0,1,120,130,16,0,2979,0.29,30,9/27/2003 6:21
370893,0,2,120,130,14,0,44313,0.94,33,8/11/1989 6:36
370940,0,0,120,130,16,0,63202,0.51,40,7/26/1992 10:07
370941,0,2,120,130,5,0,26223,0.77,13,2/11/1995 9:12
370957,0,0,120,130,5,0,3879,0.33,5,7/30/2003 1:08
370963,0,2,25,130,5,0,277,0.05,21,1/30/2000 1:41
371011,0,3,120,130,19,0,8976,0.16,40,10/24/1998 10:50
371015,0,1,51,130,9,0,27759,0.72,34,8/30/1997 12:11
371025,0,1,120,109,6,1,11025,0.55,33,6/22/1993 9:23
371029,0,1,120,130,10,0,6047,0.11,36,12/16/1977 8:30
371082,0,0,120,130,11,0,52757,0.96,24,6/3/1991 1:12
371112,0,2,120,130,7,0,6844,0.75,11,6/24/2004 3:00
371172,0,2,120,130,8,0,54445,0.88,29,10/4/1996 5:41
371182,0,0,120,130,17,0,50822,0.7,43,6/24/1987 6:23
371299,0,2,120,130,6,0,1445,0.07,9,10/21/1993 9:43
371341,0,2,63,69,16,1,23535,0.67,38,6/29/1995 8:31
371347,0,0,120,130,5,0,11129,0.89,11,1/22/2002 12:50
371358,0,1,120,130,9,0,6472,0.54,11,10/29/2003 1:54
371408,0,1,32,130,8,0,0,0,11,7/26/1994 11:58
371441,0,0,120,130,10,0,27835,0.46,21,12/12/1995 6:05
371444,1,2,22,130,4,0,26822,0.91,20,7/3/1997 1:23
371505,0,0,120,130,9,0,23806,0.76,11,3/9/2002 7:13
371525,0,2,120,130,10,0,12586,0.85,21,6/21/1988 7:05
371564,0,1,67,130,8,0,9469,0.59,16,2/16/2001 8:59
371568,0,2,120,130,9,0,15116,0.39,33,4/7/1991 11:04
371589,0,0,120,130,8,0,14166,0.81,8,12/15/2000 10:26
371615,0,1,120,130,8,0,10232,0.31,19,2/24/1999 1:06
371681,0,3,120,130,9,0,30985,0.79,37,9/13/1995 7:27
371685,0,3,26,130,14,0,8128,0.28,42,4/22/1971 7:30
371700,0,1,42,130,18,0,15350,0.38,28,9/16/2000 11:17
371702,2,1,6,130,8,0,85892,0.02,32,5/17/1989 11:35
371710,0,2,120,130,12,0,20722,0.52,25,11/2/1997 2:27
371726,0,2,62,130,9,0,6716,0.33,20,3/7/1997 8:12
371775,0,0,120,130,10,0,5624,0.32,16,5/20/2000 3:08
371779,0,0,120,130,16,0,10942,0.57,35,7/13/1984 3:54
371793,0,0,120,94,10,1,9287,0.98,21,1/17/1995 4:49
371801,0,0,120,130,3,0,15280,0.56,14,3/3/1992 6:11
371814,0,2,120,130,9,0,2111,0.04,30,10/31/1986 7:37
371815,0,1,120,130,13,0,1194,0.04,28,7/30/1998 8:44
371823,0,1,120,130,7,0,21628,0.93,9,1/5/2003 8:38
371841,0,1,120,130,9,0,8850,0.17,30,11/2/1997 11:30
371879,0,0,120,116,5,1,17500,0.86,11,11/11/1984 9:33
371908,1,3,12,49,8,1,4658,0.44,18,8/21/1994 1:12
371909,0,0,25,130,12,0,13333,0.26,28,12/18/1989 10:01
371935,0,1,41,130,10,0,13235,0.48,29,8/10/1996 4:28
371943,0,0,27,130,12,0,7887,0.37,16,9/19/2000 12:04
371976,1,0,17,130,3,0,437,0.1,6,12/2/2003 7:13
371993,0,2,120,130,9,0,6116,0.33,12,9/3/2003 10:11
371996,3,0,13,130,7,0,5211,0.3,24,11/3/1997 10:04
372049,0,1,120,130,8,0,13385,0.58,15,6/12/1996 9:48
372093,0,1,120,130,14,0,21002,0.37,28,7/7/1997 1:00
372096,0,2,120,130,9,0,53094,0.91,27,6/14/1990 12:59
372131,0,2,46,130,10,0,17307,0.32,17,11/3/1980 2:39
372144,0,2,62,130,11,0,3649,0.34,28,3/3/1993 8:41
372193,0,1,120,130,15,0,3421,0.07,27,2/10/1985 5:17
372211,1,3,10,130,6,0,5177,0.13,24,1/2/1981 7:12
372239,0,3,120,113,5,1,1125,0.64,6,3/22/1998 11:25
372267,0,1,120,130,9,0,44128,0.42,30,8/18/1995 7:40
372327,0,3,69,130,4,0,3554,0.38,21,5/7/1989 7:35
372330,0,3,120,130,14,0,23217,0.09,30,4/6/1984 7:36
372378,1,2,12,130,6,0,1643,0.09,8,10/6/2003 10:38
372401,0,1,29,130,8,0,5265,0.4,31,1/22/1995 5:49
372416,0,3,33,130,13,0,26821,0.53,33,7/10/1991 7:06
372419,0,2,120,130,16,0,64411,0.88,31,11/25/1999 6:52
372465,0,0,49,130,19,0,27254,0.8,33,11/25/1994 7:38
372469,0,1,120,130,3,0,7321,0.88,5,12/5/2003 6:33
372505,0,1,30,130,12,0,23713,0.74,29,6/25/1994 11:12
372510,0,0,120,130,14,0,4384,0.05,34,3/7/1975 11:33
372540,2,0,8,130,18,0,109255,0.63,48,6/11/1991 2:12
372591,1,1,18,130,12,0,17258,0.81,19,5/18/1984 6:21
372592,0,2,59,130,12,0,9663,0.31,15,12/10/2002 5:41
372595,0,3,65,67,4,2,281,0.07,6,12/26/1999 6:01
372600,0,0,120,130,6,0,3889,0.18,20,4/10/1997 7:06
372610,1,2,14,130,14,0,5518,0.35,18,10/16/2001 8:18
372621,0,1,120,130,11,0,5231,0.02,20,11/17/1995 7:32
372668,0,0,120,130,11,0,18115,0.99,35,12/18/1995 8:00
372718,0,0,120,130,11,0,24665,0.05,20,6/8/1986 12:48
372733,0,1,120,130,8,0,5761,0.36,26,5/25/2000 3:50
372736,0,3,120,130,15,0,12694,0.64,23,11/8/1989 8:24
372766,1,1,19,130,12,0,12837,0.38,50,11/7/1997 3:27
372777,0,0,65,130,6,0,14080,0.31,14,12/2/1998 3:45
372778,0,3,120,130,10,0,5285,0.6,11,5/12/2005 10:01
372817,0,0,120,130,14,0,16386,0.62,38,5/31/1999 9:13
372825,0,1,120,130,9,0,1271,0.09,10,9/3/2004 3:54
372839,1,0,21,130,15,0,22359,0.25,39,3/4/1993 4:58
372872,0,1,120,130,3,0,1569,0.15,4,8/1/1993 10:50
372874,1,1,17,130,15,0,5333,0.47,28,6/22/1995 8:18
372941,0,2,120,130,9,0,8517,0.72,10,11/26/2005 3:19
372947,0,0,120,130,13,0,7398,0.38,13,12/12/2002 4:20
372953,0,0,120,130,12,0,16918,0.91,20,4/15/1985 4:57
372976,0,0,53,130,8,0,7921,0.59,19,7/24/1996 12:24
372999,0,2,120,130,17,0,19181,0.09,39,11/11/1991 7:50
373006,0,1,71,130,8,0,15648,0.46,14,8/25/2000 10:21
373048,1,1,23,130,6,0,4826,0.58,20,12/26/1989 3:23
373052,0,1,120,130,8,0,1140,0.1,12,4/21/1996 7:50
373081,0,2,120,130,9,0,30929,0.66,31,3/25/1995 6:05
373090,0,1,120,130,9,0,23762,0.94,16,8/25/2000 9:55
373125,0,1,28,130,8,0,6477,0.26,23,8/7/1998 6:43
373183,0,0,120,130,8,0,28840,0.34,19,12/15/1996 4:58
373213,0,0,120,130,12,0,0,0,39,10/7/1998 12:57
373255,1,3,4,130,9,0,15080,0.9,35,11/18/1990 9:05
373257,0,0,120,93,13,1,10564,0.72,15,3/16/1997 9:36
373258,0,1,120,130,15,0,159,0.01,37,1/6/1993 9:20
373272,0,0,120,130,8,0,18546,0.94,17,3/2/1997 2:52
373291,0,1,120,130,16,0,8681,0.42,21,12/25/2000 12:15
373326,0,7,120,130,4,0,5327,0.47,8,5/28/1995 12:30
373375,0,0,120,130,11,0,16422,0.77,20,6/23/2001 8:26
373376,1,0,19,130,7,0,3318,0.18,18,8/8/1998 8:12
373384,0,0,120,130,6,0,14379,0.89,11,9/1/1978 9:20
373398,0,1,38,130,20,0,9562,0.22,49,5/6/1993 11:26
373422,0,2,63,130,5,0,5051,0.52,8,1/20/2002 2:17
373461,0,1,120,130,18,0,72333,0.3,32,6/6/1993 9:44
373485,0,3,120,130,11,0,6316,0.12,21,12/7/1998 10:48
373486,0,0,120,130,9,0,11629,0.38,25,6/24/2001 1:26
373494,0,0,120,130,7,0,10606,0.62,12,11/22/2001 4:53
373502,0,2,120,130,6,0,8451,0.9,7,8/23/1990 7:42
373540,0,3,120,130,15,0,31563,0.41,19,7/19/2002 3:29
373547,0,4,120,130,9,0,0,0,21,12/12/1997 3:12
373560,0,3,120,130,12,0,35333,0.67,39,1/13/1992 4:17
373593,0,0,120,130,6,0,1491,0.06,11,6/14/2003 7:31
